t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
31.00335,1,0,0,1,0,0,0,0,189
31.353049,1,0,1,1,0,0,0,0,189
31.353278,1,0,0,1,0,0,0,0,189
31.415532,1,0,0,0,0,0,0,0,189
31.415762,1,0,1,0,0,0,0,0,189
31.428027,1,0,1,1,0,0,0,0,189
31.428257,1,0,0,1,0,0,0,0,189
31.440525,1,0,0,0,0,0,0,0,189
31.440755,1,0,1,0,0,0,0,0,189
31.815506,1,0,0,0,0,0,0,0,189
31.815737,1,0,1,0,0,0,0,0,189
31.828006,1,0,1,1,0,0,0,0,189
31.828236,1,0,0,1,0,0,0,0,189
31.952966,1,0,1,1,0,0,0,0,189
31.953195,1,0,0,1,0,0,0,0,189
32.040447,1,0,0,0,0,0,0,0,189
32.040678,1,0,1,0,0,0,0,0,189
32.12794,1,0,1,1,0,0,0,0,189
32.12817,1,0,0,1,0,0,0,0,189
32.152958,1,0,1,1,0,0,0,0,189
32.153188,1,0,0,1,0,0,0,0,189
32.190463,1,0,0,0,0,0,0,0,189
32.190693,1,0,1,0,0,0,0,0,189
32.527927,1,0,1,1,0,0,0,0,189
32.528157,1,0,0,1,0,0,0,0,189
32.690401,1,0,0,0,0,0,0,0,189
32.69063,1,0,1,0,0,0,0,0,189
33.177793,1,0,1,1,0,0,0,0,189
33.178023,1,0,0,1,0,0,0,0,189
33.252784,1,0,1,1,0,0,0,0,189
33.253012,1,0,0,1,0,0,0,0,189
33.327774,1,0,1,1,0,0,0,0,189
33.328004,1,0,0,1,0,0,0,0,189
33.36526,1,0,0,0,0,0,0,0,189
33.36549,1,0,1,0,0,0,0,0,189
33.590188,1,0,0,0,0,0,0,0,189
33.59042,1,0,1,0,0,0,0,0,189
33.602691,1,0,1,1,0,0,0,0,189
33.602921,1,0,0,1,0,0,0,0,189
33.802648,1,0,1,1,0,0,0,0,189
33.802878,1,0,0,1,0,0,0,0,189
33.815153,1,0,0,0,0,0,0,0,189
33.815383,1,0,1,0,0,0,0,0,189
33.915121,1,0,0,0,0,0,0,0,189
33.915351,1,0,1,0,0,0,0,0,189
34.102573,1,0,1,1,0,0,0,0,189
34.102804,1,0,0,1,0,0,0,0,189
34.34005,1,0,0,0,0,0,0,0,189
34.527497,1,0,0,0,0,0,0,0,189
34.527727,1,0,1,0,0,0,0,0,189
34.71498,1,0,1,1,0,0,0,0,189
34.715212,1,0,0,1,0,0,0,0,189
34.927455,1,0,0,0,0,0,0,0,189
34.927685,1,0,1,0,0,0,0,0,189
34.952457,1,0,0,0,0,0,0,0,189
34.952688,1,0,1,0,0,0,0,0,189
35.002438,1,0,0,0,0,0,0,0,189
35.002668,1,0,1,0,0,0,0,0,189
35.014953,1,0,1,1,0,0,0,0,189
35.015183,1,0,0,1,0,0,0,0,189
35.027457,1,0,0,0,0,0,0,0,189
35.027688,1,0,1,0,0,0,0,0,189
35.152447,1,0,0,0,0,0,0,0,189
35.152675,1,0,1,0,0,0,0,0,189
35.477411,1,0,0,0,0,0,0,0,189
35.477641,1,0,1,0,0,0,0,0,189
35.527631,1,0,1,0,0,0,0,0,189
35.6399,1,0,1,1,0,0,0,0,189
35.64013,1,0,0,1,0,0,0,0,189
35.714882,1,0,1,1,0,0,0,0,189
35.715113,1,0,0,1,0,0,0,0,189
35.87734,1,0,0,0,0,0,0,0,189
36.064784,1,0,1,1,0,0,0,0,189
36.065015,1,0,0,1,0,0,0,0,189
36.152264,1,0,0,0,0,0,0,0,189
36.152494,1,0,1,0,0,0,0,0,189
36.277236,1,0,0,0,0,0,0,0,189
36.277466,1,0,1,0,0,0,0,0,189
36.339708,1,0,1,1,0,0,0,0,189
36.339938,1,0,0,1,0,0,0,0,189
36.352201,1,0,0,0,0,0,0,0,189
36.352431,1,0,1,0,0,0,0,0,189
36.414674,1,0,1,1,0,0,0,0,189
36.414904,1,0,0,1,0,0,0,0,189
36.427171,1,0,0,0,0,0,0,0,189
36.514644,1,0,1,1,0,0,0,0,189
36.514872,0,1,0,1,0,0,0,0,180
36.602097,1,0,0,0,0,0,0,0,189
36.602326,1,0,1,0,0,0,0,0,189
37.064457,1,0,1,1,0,0,0,0,189
37.064688,1,0,0,1,0,0,0,0,189
37.089459,1,0,1,1,0,0,0,0,189
37.089689,1,0,0,1,0,0,0,0,189
37.189431,1,0,1,1,0,0,0,0,189
37.189662,1,0,0,1,0,0,0,0,189
37.301898,1,0,0,0,0,0,0,0,189
37.302128,1,0,1,0,0,0,0,0,189
37.551868,1,0,0,0,0,0,0,0,189
37.552098,1,0,1,0,0,0,0,0,189
37.714357,1,0,1,1,0,0,0,0,189
37.714588,1,0,0,1,0,0,0,0,189
37.726847,1,0,0,0,0,0,0,0,189
