t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
15.322066,1,0,1,1,0,0,0,0,189
15.434548,1,0,1,1,0,0,0,0,189
15.434778,1,0,0,1,0,0,0,0,189
15.524519,1,0,1,1,0,0,0,0,189
15.524749,1,0,0,1,0,0,0,0,189
15.547005,1,0,0,0,0,0,0,0,189
15.599489,1,0,0,0,0,0,0,0,189
15.599719,1,0,1,0,0,0,0,0,189
15.711961,1,0,1,1,0,0,0,0,189
15.712191,1,0,0,1,0,0,0,0,189
15.802173,1,0,0,1,0,0,0,0,189
15.824432,1,0,1,1,0,0,0,0,189
15.824662,1,0,0,1,0,0,0,0,189
15.87691,1,0,0,0,0,0,0,0,189
15.87714,1,0,1,0,0,0,0,0,189
15.989377,1,0,1,1,0,0,0,0,189
15.989607,1,0,0,1,0,0,0,0,189
16.079351,1,0,1,1,0,0,0,0,189
16.079581,1,0,0,1,0,0,0,0,189
16.101842,1,0,0,0,0,0,0,0,189
16.154322,1,0,0,0,0,0,0,0,189
16.154552,1,0,1,0,0,0,0,0,189
16.266802,1,0,1,1,0,0,0,0,189
16.267032,1,0,0,1,0,0,0,0,189
16.379246,1,0,0,0,0,0,0,0,189
16.431728,1,0,1,1,0,0,0,0,189
16.431958,1,0,0,1,0,0,0,0,189
16.544221,1,0,1,1,0,0,0,0,189
16.544451,1,0,0,1,0,0,0,0,189
16.634198,1,0,1,1,0,0,0,0,189
16.634429,1,0,0,1,0,0,0,0,189
16.6567,1,0,1,1,0,0,0,0,189
16.656929,1,0,0,1,0,0,0,0,189
16.709201,1,0,0,0,0,0,0,0,189
16.709431,1,0,1,0,0,0,0,0,189
16.821659,1,0,0,0,0,0,0,0,189
16.821889,1,0,1,0,0,0,0,0,189
16.911873,1,0,1,0,0,0,0,0,189
16.986627,1,0,0,0,0,0,0,0,189
16.986857,1,0,1,0,0,0,0,0,189
17.099089,1,0,1,1,0,0,0,0,189
17.099319,1,0,0,1,0,0,0,0,189
17.189087,1,0,1,1,0,0,0,0,189
17.189317,1,0,0,1,0,0,0,0,189
17.211594,1,0,1,1,0,0,0,0,189
17.264075,1,0,1,1,0,0,0,0,189
17.264304,1,0,0,1,0,0,0,0,189
17.376554,1,0,1,1,0,0,0,0,189
17.376784,1,0,0,1,0,0,0,0,189
17.489042,1,0,1,1,0,0,0,0,189
17.489273,1,0,0,1,0,0,0,0,189
17.541513,1,0,1,1,0,0,0,0,189
17.541743,1,0,0,1,0,0,0,0,189
17.653995,1,0,0,0,0,0,0,0,189
17.743999,1,0,0,0,0,0,0,0,189
