t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
17.574583,1,0,1,0,0,0,0,0,189
17.596853,1,0,1,1,0,0,0,0,189
17.597084,1,0,0,1,0,0,0,0,189
17.701841,1,0,1,1,0,0,0,0,189
17.702071,1,0,0,1,0,0,0,0,189
17.709345,1,0,0,0,0,0,0,0,189
17.709575,1,0,1,0,0,0,0,0,189
17.896807,1,0,1,1,0,0,0,0,189
17.897037,1,0,0,1,0,0,0,0,189
18.114289,1,0,0,0,0,0,0,0,189
18.189287,1,0,0,0,0,0,0,0,189
18.189516,1,0,1,0,0,0,0,0,189
18.234525,1,0,1,0,0,0,0,0,189
18.279271,1,0,0,0,0,0,0,0,189
18.279502,1,0,1,0,0,0,0,0,189
18.309272,1,0,0,0,0,0,0,0,189
18.347006,1,0,0,1,0,0,0,0,189
18.511724,1,0,1,1,0,0,0,0,189
18.511954,1,0,0,1,0,0,0,0,189
18.564222,1,0,0,0,0,0,0,0,189
18.564452,1,0,1,0,0,0,0,0,189
18.661701,1,0,1,1,0,0,0,0,189
18.699192,1,0,0,0,0,0,0,0,189
18.699422,1,0,1,0,0,0,0,0,189
18.736677,1,0,1,1,0,0,0,0,189
18.736907,1,0,0,1,0,0,0,0,189
18.78917,1,0,0,0,0,0,0,0,189
18.7894,1,0,1,0,0,0,0,0,189
18.961622,1,0,1,1,0,0,0,0,189
18.961852,1,0,0,1,0,0,0,0,189
18.999111,1,0,0,0,0,0,0,0,189
18.999341,1,0,1,0,0,0,0,0,189
19.036608,1,0,1,1,0,0,0,0,189
19.036838,1,0,0,1,0,0,0,0,189
19.081611,1,0,1,1,0,0,0,0,189
19.081841,1,0,0,1,0,0,0,0,189
19.179089,1,0,0,0,0,0,0,0,189
19.179319,1,0,1,0,0,0,0,0,189
19.4416,1,0,1,1,0,0,0,0,189
19.44183,1,0,0,1,0,0,0,0,189
19.479095,1,0,0,0,0,0,0,0,189
19.479325,1,0,1,0,0,0,0,0,189
19.546569,1,0,1,1,0,0,0,0,189
19.546799,1,0,0,1,0,0,0,0,189
19.689057,1,0,0,0,0,0,0,0,189
19.734031,1,0,0,0,0,0,0,0,189
19.734261,1,0,1,0,0,0,0,0,189
19.741524,1,0,1,1,0,0,0,0,189
19.741754,1,0,0,1,0,0,0,0,189
19.943995,1,0,0,0,0,0,0,0,189
19.944224,1,0,1,0,0,0,0,0,189
20.003973,1,0,0,0,0,0,0,0,189
20.004203,1,0,1,0,0,0,0,0,189
20.093981,1,0,0,0,0,0,0,0,189
20.09421,1,0,1,0,0,0,0,0,189
20.228947,1,0,0,0,0,0,0,0,189
20.266425,1,0,1,1,0,0,0,0,189
20.266655,1,0,0,1,0,0,0,0,189
20.326626,1,0,0,1,0,0,0,0,189
20.461356,1,0,1,1,0,0,0,0,189
20.461585,1,0,0,1,0,0,0,0,189
20.573808,1,0,0,0,0,0,0,0,189
20.678773,1,0,0,0,0,0,0,0,189
20.679003,1,0,1,0,0,0,0,0,189
20.693773,1,0,0,0,0,0,0,0,189
20.694003,1,0,1,0,0,0,0,0,189
20.791247,1,0,1,1,0,0,0,0,189
20.791477,1,0,0,1,0,0,0,0,189
20.821468,1,0,0,1,0,0,0,0,189
20.903698,1,0,0,0,0,0,0,0,189
20.903928,1,0,1,0,0,0,0,0,189
20.933706,1,0,0,0,0,0,0,0,189
20.933937,1,0,1,0,0,0,0,0,189
20.956201,1,0,1,1,0,0,0,0,189
20.956431,1,0,0,1,0,0,0,0,189
21.023701,1,0,0,0,0,0,0,0,189
21.023932,1,0,1,0,0,0,0,0,189
21.181181,1,0,1,1,0,0,0,0,189
21.181411,1,0,0,1,0,0,0,0,189
21.203677,1,0,0,0,0,0,0,0,189
21.203906,1,0,1,0,0,0,0,0,189
21.248668,1,0,0,0,0,0,0,0,189
21.248898,1,0,1,0,0,0,0,0,189
21.256167,1,0,1,1,0,0,0,0,189
21.256397,1,0,0,1,0,0,0,0,189
21.278673,1,0,0,0,0,0,0,0,189
21.278903,1,0,1,0,0,0,0,0,189
21.556143,1,0,0,0,0,0,0,0,189
21.556373,1,0,1,0,0,0,0,0,189
21.601127,1,0,0,0,0,0,0,0,189
21.601358,1,0,1,0,0,0,0,0,189
21.608621,1,0,1,1,0,0,0,0,189
21.608852,1,0,0,1,0,0,0,0,189
21.706111,1,0,0,0,0,0,0,0,189
21.706342,1,0,1,0,0,0,0,0,189
21.713614,1,0,1,1,0,0,0,0,189
21.713844,1,0,0,1,0,0,0,0,189
21.728606,1,0,1,1,0,0,0,0,189
21.728835,1,0,0,1,0,0,0,0,189
21.743602,1,0,1,1,0,0,0,0,189
21.743832,1,0,0,1,0,0,0,0,189
21.841083,1,0,0,0,0,0,0,0,189
21.841313,1,0,1,0,0,0,0,0,189
21.848583,1,0,1,1,0,0,0,0,189
21.938566,1,0,0,0,0,0,0,0,189
21.938796,1,0,1,0,0,0,0,0,189
21.953563,1,0,0,0,0,0,0,0,189
21.953793,1,0,1,0,0,0,0,0,189
21.968784,1,0,1,0,0,0,0,0,189
22.186021,1,0,1,1,0,0,0,0,189
22.18625,1,0,0,1,0,0,0,0,189
22.20101,1,0,1,1,0,0,0,0,189
22.20124,1,0,0,1,0,0,0,0,189
22.253519,1,0,0,0,0,0,0,0,189
22.253749,1,0,1,0,0,0,0,0,189
