t_a,LLID1,LLID0,NESN,SN,MD,CP,RFU1,RFU0,Length
13.545078,1,0,1,1,0,0,0,0,0
13.567735,1,0,1,0,0,0,0,0,0
13.784066,1,0,1,1,0,0,0,0,0
13.784297,1,0,0,1,0,0,0,0,0
13.896038,1,0,0,0,0,0,0,0,0
13.896266,1,0,1,0,0,0,0,0,0
13.948542,1,0,0,1,0,0,0,0,0
13.993132,1,0,1,1,0,0,0,0,0
13.993365,1,0,0,1,0,0,0,0,0
14.195146,1,0,1,0,0,0,0,0,0
14.239699,1,0,0,0,0,0,0,0,0
14.239927,1,0,1,0,0,0,0,0,0
14.33711,1,0,0,1,0,0,0,0,0
14.396639,1,0,1,1,0,0,0,0,0
14.396863,1,0,0,1,0,0,0,0,0
14.658202,1,0,0,0,0,0,0,0,0
14.658434,1,0,1,0,0,0,0,0,0
14.695538,1,0,1,1,0,0,0,0,0
14.69577,1,0,0,1,0,0,0,0,0
14.718012,1,0,0,0,0,0,0,0,0
14.718238,1,0,1,0,0,0,0,0,0
14.882477,1,0,0,0,0,0,0,0,0
14.97246,1,0,1,0,0,0,0,0,0
15.009604,1,0,1,1,0,0,0,0,0
15.009835,1,0,0,1,0,0,0,0,0
15.039496,1,0,1,1,0,0,0,0,0
15.03972,1,0,0,1,0,0,0,0,0
15.046979,1,0,0,0,0,0,0,0,0
15.047214,1,0,1,0,0,0,0,0,0
15.069552,1,0,0,1,0,0,0,0,0
15.166371,1,0,0,0,0,0,0,0,0
15.181227,1,0,0,0,0,0,0,0,0
15.181463,1,0,1,0,0,0,0,0,0
15.218774,1,0,0,1,0,0,0,0,0
15.248415,1,0,1,1,0,0,0,0,0
15.248646,1,0,0,1,0,0,0,0,0
15.323161,1,0,1,1,0,0,0,0,0
15.323384,1,0,0,1,0,0,0,0,0
15.382855,1,0,1,1,0,0,0,0,0
15.435099,1,0,0,0,0,0,0,0,0
15.562366,1,0,0,1,0,0,0,0,0
15.592016,1,0,1,1,0,0,0,0,0
15.726204,1,0,1,1,0,0,0,0,0
15.726433,1,0,0,1,0,0,0,0,0
15.771063,1,0,1,1,0,0,0,0,0
15.823598,1,0,1,0,0,0,0,0,0
15.905697,1,0,1,1,0,0,0,0,0
15.905925,1,0,0,1,0,0,0,0,0
16.055142,1,0,1,1,0,0,0,0,0
16.100041,1,0,1,1,0,0,0,0,0
16.100269,1,0,0,1,0,0,0,0,0
16.152298,1,0,0,0,0,0,0,0,0
16.152531,1,0,1,0,0,0,0,0,0
16.159795,1,0,1,1,0,0,0,0,0
16.227389,1,0,1,0,0,0,0,0,0
16.249667,1,0,1,1,0,0,0,0,0
16.264557,1,0,1,1,0,0,0,0,0
16.309277,1,0,1,1,0,0,0,0,0
16.459046,1,0,1,1,0,0,0,0,0
16.459268,1,0,0,1,0,0,0,0,0
16.511275,1,0,0,0,0,0,0,0,0
16.511502,1,0,1,0,0,0,0,0,0
16.563635,1,0,1,1,0,0,0,0,0
16.56387,1,0,0,1,0,0,0,0,0
16.690903,1,0,0,0,0,0,0,0,0
16.705828,1,0,0,0,0,0,0,0,0
16.706061,1,0,1,0,0,0,0,0,0
16.765714,1,0,0,0,0,0,0,0,0
16.840416,1,0,0,0,0,0,0,0,0
16.840649,1,0,1,0,0,0,0,0,0
17.042337,1,0,1,1,0,0,0,0,0
17.042566,1,0,0,1,0,0,0,0,0
17.072406,1,0,0,1,0,0,0,0,0
17.094631,1,0,0,0,0,0,0,0,0
17.094854,1,0,1,0,0,0,0,0,0
17.124441,1,0,0,0,0,0,0,0,0
17.124668,1,0,1,0,0,0,0,0,0
17.13193,1,0,1,1,0,0,0,0,0
17.214089,1,0,0,0,0,0,0,0,0
17.214317,1,0,1,0,0,0,0,0,0
17.333798,1,0,1,0,0,0,0,0,0
17.355921,1,0,1,1,0,0,0,0,0
17.356143,1,0,0,1,0,0,0,0,0
17.445631,1,0,1,1,0,0,0,0,0
17.445864,1,0,0,1,0,0,0,0,0
17.490424,1,0,1,1,0,0,0,0,0
17.550257,1,0,1,1,0,0,0,0,0
17.550483,1,0,0,1,0,0,0,0,0
17.572713,1,0,0,0,0,0,0,0,0
17.572951,1,0,1,0,0,0,0,0,0
17.580192,1,0,1,1,0,0,0,0,0
17.580423,1,0,0,1,0,0,0,0,0
17.610021,1,0,1,1,0,0,0,0,0
17.632482,1,0,0,0,0,0,0,0,0
17.632714,1,0,1,0,0,0,0,0,0
17.692211,1,0,0,0,0,0,0,0,0
17.722195,1,0,0,0,0,0,0,0,0
17.759549,1,0,1,1,0,0,0,0,0
17.759777,1,0,0,1,0,0,0,0,0
17.774477,1,0,1,1,0,0,0,0,0
17.774703,1,0,0,1,0,0,0,0,0
17.78944,1,0,1,1,0,0,0,0,0
17.916316,1,0,0,0,0,0,0,0,0
17.916543,1,0,1,0,0,0,0,0,0
18.110839,1,0,1,0,0,0,0,0,0
18.207799,1,0,1,1,0,0,0,0,0
18.208024,1,0,0,1,0,0,0,0,0
18.282527,1,0,1,1,0,0,0,0,0
18.409553,1,0,0,0,0,0,0,0,0
18.439626,1,0,1,0,0,0,0,0,0
18.708626,1,0,1,0,0,0,0,0,0
18.745818,1,0,1,1,0,0,0,0,0
18.805615,1,0,1,1,0,0,0,0,0
18.805845,1,0,0,1,0,0,0,0,0
18.850439,1,0,1,1,0,0,0,0,0
18.850664,1,0,0,1,0,0,0,0,0
19.051998,1,0,0,0,0,0,0,0,0
19.052223,1,0,1,0,0,0,0,0,0
19.059503,1,0,1,1,0,0,0,0,0
19.059731,1,0,0,1,0,0,0,0,0
19.111981,1,0,1,0,0,0,0,0,0
19.223905,1,0,1,1,0,0,0,0,0
19.224133,1,0,0,1,0,0,0,0,0
19.268712,1,0,1,1,0,0,0,0,0
19.268939,1,0,0,1,0,0,0,0,0
19.373343,1,0,1,1,0,0,0,0,0
19.373571,1,0,0,1,0,0,0,0,0
19.634742,1,0,0,0,0,0,0,0,0
19.694593,1,0,0,0,0,0,0,0,0
19.694824,1,0,1,0,0,0,0,0,0
19.761914,1,0,1,1,0,0,0,0,0
19.762143,1,0,0,1,0,0,0,0,0
19.881358,1,0,1,1,0,0,0,0,0
19.881585,1,0,0,1,0,0,0,0,0
19.903826,1,0,0,0,0,0,0,0,0
19.904056,1,0,1,0,0,0,0,0,0
20.001103,1,0,1,1,0,0,0,0,0
20.001334,1,0,0,1,0,0,0,0,0
20.098323,1,0,0,0,0,0,0,0,0
20.098543,1,0,1,0,0,0,0,0,0
20.22537,1,0,1,1,0,0,0,0,0
20.225598,1,0,0,1,0,0,0,0,0
20.330076,1,0,1,1,0,0,0,0,0
20.330307,1,0,0,1,0,0,0,0,0
20.36744,1,0,0,0,0,0,0,0,0
20.367667,1,0,1,0,0,0,0,0,0
20.494763,1,0,0,1,0,0,0,0,0
20.502015,1,0,0,0,0,0,0,0,0
20.502245,1,0,1,0,0,0,0,0,0
20.65909,1,0,0,1,0,0,0,0,0
20.6963,1,0,0,0,0,0,0,0,0
20.711223,1,0,0,0,0,0,0,0,0
20.965665,1,0,1,0,0,0,0,0,0
21.092786,1,0,0,1,0,0,0,0,0
21.107438,1,0,1,1,0,0,0,0,0
21.107662,1,0,0,1,0,0,0,0,0
21.144762,1,0,0,0,0,0,0,0,0
21.14499,1,0,1,0,0,0,0,0,0
21.189815,1,0,1,0,0,0,0,0,0
21.204564,1,0,0,0,0,0,0,0,0
21.204789,1,0,1,0,0,0,0,0,0
21.451095,1,0,1,1,0,0,0,0,0
21.451331,1,0,0,1,0,0,0,0,0
21.645298,1,0,1,1,0,0,0,0,0
21.645531,1,0,0,1,0,0,0,0,0
21.697593,1,0,0,0,0,0,0,0,0
21.697821,1,0,1,0,0,0,0,0,0
21.772341,1,0,0,0,0,0,0,0,0
21.772566,1,0,1,0,0,0,0,0,0
21.95894,1,0,1,1,0,0,0,0,0
21.97382,1,0,1,1,0,0,0,0,0
21.974044,1,0,0,1,0,0,0,0,0
22.175219,1,0,0,0,0,0,0,0,0
22.182694,1,0,1,1,0,0,0,0,0
22.182924,1,0,0,1,0,0,0,0,0
22.347182,1,0,0,1,0,0,0,0,0
22.399259,1,0,0,0,0,0,0,0,0
22.399491,1,0,1,0,0,0,0,0,0
22.436582,1,0,1,1,0,0,0,0,0
22.436806,1,0,0,1,0,0,0,0,0
22.675439,1,0,1,1,0,0,0,0,0
22.675668,0,1,0,1,0,0,0,0,9
22.772694,1,0,0,0,0,0,0,0,0
22.772926,1,0,1,0,0,0,0,0,0
22.802535,1,0,0,0,0,0,0,0,0
22.810017,1,0,1,1,0,0,0,0,0
23.004062,1,0,1,1,0,0,0,0,0
23.004295,1,0,0,1,0,0,0,0,0
23.026494,1,0,0,0,0,0,0,0,0
23.026729,1,0,1,0,0,0,0,0,0
23.056354,1,0,0,0,0,0,0,0,0
23.056585,1,0,1,0,0,0,0,0,0
23.116352,1,0,1,0,0,0,0,0,0
23.257792,1,0,1,1,0,0,0,0,0
23.258017,1,0,0,1,0,0,0,0,0
23.32499,1,0,0,0,0,0,0,0,0
23.325213,1,0,1,0,0,0,0,0,0
23.377354,1,0,1,1,0,0,0,0,0
23.377585,1,0,0,1,0,0,0,0,0
23.422061,1,0,1,1,0,0,0,0,0
23.42229,1,0,0,1,0,0,0,0,0
23.429526,1,0,0,0,0,0,0,0,0
23.429753,1,0,1,0,0,0,0,0,0
23.74315,1,0,0,0,0,0,0,0,0
23.795457,1,0,1,1,0,0,0,0,0
23.870141,1,0,1,1,0,0,0,0,0
23.967211,1,0,0,0,0,0,0,0,0
23.967439,1,0,1,0,0,0,0,0,0
24.004555,1,0,1,1,0,0,0,0,0
24.094238,1,0,1,1,0,0,0,0,0
24.094469,1,0,0,1,0,0,0,0,0
24.101938,1,0,1,0,0,0,0,0,0
24.243568,1,0,1,1,0,0,0,0,0
24.333182,1,0,1,1,0,0,0,0,0
24.333411,1,0,0,1,0,0,0,0,0
24.355552,1,0,0,0,0,0,0,0,0
24.355784,1,0,1,0,0,0,0,0,0
24.445137,1,0,0,0,0,0,0,0,0
24.445369,1,0,1,0,0,0,0,0,0
24.497656,1,0,0,1,0,0,0,0,0
24.609696,1,0,1,0,0,0,0,0,0
24.691628,1,0,1,1,0,0,0,0,0
24.691852,1,0,0,1,0,0,0,0,0
24.743958,1,0,0,0,0,0,0,0,0
24.751407,1,0,1,1,0,0,0,0,0
24.856223,1,0,0,1,0,0,0,0,0
24.871128,1,0,0,1,0,0,0,0,0
24.938311,1,0,1,0,0,0,0,0,0
24.960479,1,0,1,1,0,0,0,0,0
24.982827,1,0,0,0,0,0,0,0,0
25.087432,1,0,1,0,0,0,0,0,0
25.132011,1,0,0,0,0,0,0,0,0
25.13224,1,0,1,0,0,0,0,0,0
25.221799,1,0,1,0,0,0,0,0,0
25.281464,1,0,1,0,0,0,0,0,0
25.33365,1,0,0,1,0,0,0,0,0
25.348617,1,0,0,1,0,0,0,0,0
25.378394,1,0,0,1,0,0,0,0,0
25.557356,1,0,1,1,0,0,0,0,0
25.624479,1,0,0,0,0,0,0,0,0
25.624707,1,0,1,0,0,0,0,0,0
